time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2014-08-07T13:08:32.20Z,46.3945254,17.7314275,4319.574,52.83,-21.17,-2.35,129.722,223.359,7.85,3,4
2014-08-07T13:08:32.40Z,46.3946469,17.7313774,4320.423,52.63,-21.36,-2.20,93.973,122.186,5.30,3,4
2014-08-07T13:08:32.60Z,46.3947513,17.7313142,4319.375,52.37,-21.12,-1.67,72.322,106.099,4.33,3,4
2014-08-07T13:08:32.80Z,46.3948540,17.7312527,4317.044,52.53,-21.01,-0.21,61.644,95.036,4.01,3,4
2014-08-07T13:08:33.00Z,46.3949552,17.7311936,4315.071,53.34,-21.06,0.47,54.840,86.906,3.83,3,4
2014-08-07T13:08:33.20Z,46.3950459,17.7311359,4315.159,53.55,-21.13,0.68,49.959,80.589,3.71,3,4
2014-08-07T13:08:33.40Z,46.3951408,17.7310791,4315.148,54.00,-21.26,0.85,46.038,75.467,3.62,3,4
2014-08-07T13:08:33.60Z,46.3952373,17.7310221,4314.767,54.35,-21.23,0.99,42.960,71.238,3.56,3,4
2014-08-07T13:08:33.80Z,46.3953327,17.7309667,4314.225,54.17,-21.03,0.98,40.601,68.088,3.52,3,4
2014-08-07T13:08:34.00Z,46.3954295,17.7309104,4314.305,54.66,-21.40,0.86,38.333,64.749,3.48,3,4
2014-08-07T13:08:34.20Z,46.3955275,17.7308539,4314.115,54.57,-21.35,1.01,36.553,62.215,3.46,3,4
2014-08-07T13:08:34.40Z,46.3956272,17.7307970,4313.936,55.03,-21.33,1.02,35.011,59.963,3.44,3,4
2014-08-07T13:08:34.60Z,46.3957255,17.7307421,4313.739,54.97,-21.12,1.11,33.618,57.943,3.41,3,4
2014-08-07T13:08:34.80Z,46.3958230,17.7306872,4313.690,54.79,-21.05,1.24,32.464,56.340,3.39,3,4
2014-08-07T13:08:35.00Z,46.3959196,17.7306326,4313.881,54.67,-20.82,1.35,31.435,54.874,3.38,3,4
2014-08-07T13:08:35.20Z,46.3960173,17.7305777,4313.958,54.95,-20.83,1.42,30.475,53.521,3.36,3,4
2014-08-07T13:08:35.40Z,46.3961141,17.7305239,4313.948,54.92,-20.79,1.52,29.608,52.271,3.34,3,4
2014-08-07T13:08:35.60Z,46.3962070,17.7304721,4314.665,54.45,-20.47,1.13,28.886,51.327,3.30,3,4
2014-08-07T13:08:35.80Z,46.3963001,17.7304195,4315.249,54.16,-20.69,0.79,28.227,50.442,3.28,3,4
2014-08-07T13:08:36.00Z,46.3963917,17.7303686,4315.950,53.85,-20.43,0.52,27.575,49.488,3.26,3,4
2014-08-07T13:08:36.20Z,46.3964839,17.7303175,4316.590,53.73,-20.23,0.24,26.988,48.662,3.23,3,4
2014-08-07T13:08:36.40Z,46.3965806,17.7302635,4316.721,54.39,-20.70,0.24,26.446,47.884,3.22,3,4
2014-08-07T13:08:36.60Z,46.3966744,17.7302120,4316.722,53.91,-20.46,0.38,25.940,47.144,3.21,3,4
2014-08-07T13:08:38.80Z,46.3977302,17.7296374,4316.652,53.65,-20.03,0.44,27.601,47.450,4.19,3,4
2014-08-07T13:08:39.00Z,46.3978223,17.7295875,4316.486,53.58,-20.11,0.58,26.274,45.655,3.57,3,4
2014-08-07T13:08:39.20Z,46.3979196,17.7295352,4315.831,53.71,-20.10,0.66,25.216,44.062,3.32,3,4
2014-08-07T13:08:39.40Z,46.3980146,17.7294835,4315.591,53.63,-20.09,0.67,24.304,42.637,3.20,3,4
2014-08-07T13:08:39.60Z,46.3981116,17.7294312,4315.148,53.81,-19.98,0.79,23.454,41.226,3.13,3,4
2014-08-07T13:08:39.80Z,46.3982033,17.7293806,4315.853,53.79,-19.94,0.54,22.650,39.897,3.07,3,4
2014-08-07T13:08:40.00Z,46.3982950,17.7293296,4316.685,53.74,-20.07,0.29,21.959,38.775,3.03,3,4
2014-08-07T13:08:40.20Z,46.3983866,17.7292793,4317.501,53.66,-20.02,0.10,21.378,37.819,3.01,3,4
2014-08-07T13:08:40.40Z,46.3984831,17.7292284,4317.242,53.90,-19.86,0.25,20.899,37.055,3.01,3,4
2014-08-07T13:08:40.60Z,46.3985804,17.7291781,4316.576,53.89,-19.78,0.44,20.455,36.334,3.01,3,4
2014-08-07T13:08:40.80Z,46.3986788,17.7291274,4315.801,54.02,-19.75,0.65,20.012,35.565,3.01,3,4
2014-08-07T13:08:41.00Z,46.3987791,17.7290766,4314.749,54.29,-19.59,0.97,19.625,34.837,3.06,3,4
2014-08-07T13:08:41.20Z,46.3988784,17.7290258,4314.059,54.41,-19.43,1.19,19.290,34.135,3.12,3,4
2014-08-07T13:08:41.40Z,46.3989782,17.7289764,4313.501,54.55,-18.91,1.20,18.972,33.456,3.14,3,4
2014-08-07T13:08:41.60Z,46.3990784,17.7289262,4312.793,54.48,-19.00,1.13,18.686,32.809,3.17,3,4
2014-08-07T13:08:41.80Z,46.3991751,17.7288770,4312.708,54.33,-18.94,1.16,18.431,32.200,3.21,3,4
2014-08-07T13:08:42.00Z,46.3992727,17.7288282,4312.474,54.32,-18.79,1.15,18.226,31.698,3.24,3,4
2014-08-07T13:08:42.20Z,46.3993731,17.7287800,4311.549,54.35,-18.39,1.31,18.040,31.219,3.27,3,4
2014-08-07T13:08:42.40Z,46.3994745,17.7287302,4311.527,55.56,-18.71,1.14,17.894,30.767,3.35,3,4
2014-08-07T13:08:42.60Z,46.3995752,17.7286800,4311.454,56.05,-19.06,1.14,17.727,30.341,3.33,3,4
2014-08-07T13:08:42.80Z,46.3996751,17.7286312,4311.508,56.29,-18.96,1.10,17.595,29.998,3.33,3,4
2014-08-07T13:08:43.00Z,46.3997783,17.7285801,4311.330,56.70,-19.25,1.05,17.496,29.677,3.37,3,4
2014-08-07T13:08:43.20Z,46.3998769,17.7285341,4311.344,56.30,-18.46,1.04,17.334,29.289,3.37,3,4
2014-08-07T13:08:43.40Z,46.3999785,17.7284865,4311.186,56.62,-18.32,1.11,17.159,28.860,3.36,3,4
2014-08-07T13:08:43.60Z,46.4000798,17.7284399,4311.055,56.72,-18.14,1.11,16.986,28.449,3.33,3,4
2014-08-07T13:08:43.80Z,46.4001820,17.7283952,4310.550,56.74,-17.56,1.21,16.817,28.056,3.30,3,4
2014-08-07T13:08:44.00Z,46.4002853,17.7283502,4309.978,56.93,-17.39,1.30,16.649,27.615,3.32,3,4
2014-08-07T13:08:44.20Z,46.4003884,17.7283054,4309.426,56.99,-17.31,1.42,16.494,27.199,3.33,3,4
2014-08-07T13:08:44.40Z,46.4004903,17.7282625,4308.903,56.81,-16.88,1.49,16.358,26.869,3.32,3,4
2014-08-07T13:08:44.60Z,46.4005880,17.7282244,4308.165,55.70,-15.89,1.76,16.240,26.557,3.33,3,4
2014-08-07T13:08:44.80Z,46.4006848,17.7281882,4307.639,55.14,-14.97,1.94,16.135,26.262,3.35,3,4
2014-08-07T13:08:45.00Z,46.4007822,17.7281522,4306.979,54.72,-14.54,2.12,16.037,25.983,3.37,3,4
2014-08-07T13:08:45.20Z,46.4008844,17.7281120,4306.612,55.64,-14.92,2.02,15.955,25.764,3.36,3,4
2014-08-07T13:08:45.40Z,46.4009850,17.7280723,4306.934,56.17,-15.12,1.50,15.877,25.556,3.35,3,4
2014-08-07T13:08:45.60Z,46.4010900,17.7280320,4305.833,56.53,-15.23,1.87,15.817,25.398,3.36,3,4
2014-08-07T13:08:45.80Z,46.4011923,17.7279923,4305.692,56.74,-15.26,1.58,15.766,25.249,3.37,3,4
2014-08-07T13:08:46.00Z,46.4012971,17.7279519,4305.300,57.27,-15.31,1.46,15.720,25.107,3.38,3,4
2014-08-07T13:08:46.20Z,46.4014022,17.7279113,4304.924,57.61,-15.39,1.37,15.692,25.004,3.40,3,4
2014-08-07T13:08:46.40Z,46.4015073,17.7278721,4304.604,57.88,-15.11,1.21,15.667,24.905,3.41,3,4
2014-08-07T13:08:46.60Z,46.4016110,17.7278341,4304.412,57.79,-14.82,1.08,15.648,24.817,3.41,3,4
2014-08-07T13:08:46.80Z,46.4017185,17.7277963,4303.443,58.14,-14.50,1.36,15.637,24.734,3.43,3,4
2014-08-07T13:08:47.00Z,46.4018192,17.7277612,4303.832,57.69,-14.14,0.89,15.630,24.657,3.44,3,4
2014-08-07T13:08:47.20Z,46.4019208,17.7277282,4303.326,57.17,-13.47,1.04,15.634,24.590,3.45,3,4
2014-08-07T13:08:47.40Z,46.4020255,17.7276928,4303.080,57.56,-13.49,0.96,15.637,24.526,3.46,3,4
2014-08-07T13:08:47.60Z,46.4021294,17.7276593,4302.851,57.77,-13.18,0.92,15.631,24.437,3.46,3,4
2014-08-07T13:08:47.80Z,46.4022344,17.7276255,4302.262,57.84,-13.13,1.09,15.626,24.353,3.46,3,4
2014-08-07T13:08:48.00Z,46.4023368,17.7275941,4301.982,57.55,-12.69,1.04,15.611,24.239,3.46,3,4
2014-08-07T13:08:48.20Z,46.4024393,17.7275647,4301.345,57.23,-12.02,1.22,15.595,24.098,3.47,3,4
2014-08-07T13:08:48.40Z,46.4025461,17.7275315,4301.075,58.11,-12.31,1.13,15.581,23.961,3.47,3,4
2014-08-07T13:08:48.60Z,46.4026488,17.7275035,4300.673,57.76,-11.60,1.19,15.550,23.785,3.47,3,4
2014-08-07T13:08:48.80Z,46.4027530,17.7274752,4300.300,57.85,-11.27,1.21,15.520,23.616,3.46,3,4
2014-08-07T13:08:49.00Z,46.4028587,17.7274452,4300.068,58.23,-11.41,1.17,15.460,23.396,3.43,3,4
2014-08-07T13:08:49.20Z,46.4029631,17.7274181,4299.867,58.23,-10.96,1.12,15.363,23.180,3.36,3,4
2014-08-07T13:08:49.40Z,46.4030703,17.7273892,4299.772,58.92,-11.01,1.01,15.270,22.976,3.32,3,4
2014-08-07T13:08:49.60Z,46.4031735,17.7273647,4299.651,58.54,-10.43,1.04,15.153,22.717,3.28,3,4
2014-08-07T13:08:49.80Z,46.4032777,17.7273400,4299.615,58.62,-10.04,0.99,15.101,22.534,3.32,3,4
2014-08-07T13:08:50.00Z,46.4033818,17.7273155,4299.853,58.77,-9.91,0.79,15.047,22.359,3.33,3,4
2014-08-07T13:08:50.20Z,46.4034875,17.7272909,4299.907,59.08,-9.79,0.70,14.997,22.193,3.33,3,4
2014-08-07T13:08:50.40Z,46.4035927,17.7272675,4300.086,59.26,-9.53,0.59,14.949,22.041,3.32,3,4
2014-08-07T13:08:50.60Z,46.4036981,17.7272465,4300.256,59.48,-8.88,0.47,14.899,21.895,3.31,3,4
2014-08-07T13:08:50.80Z,46.4038009,17.7272282,4300.408,59.03,-8.21,0.44,14.844,21.757,3.28,3,4
2014-08-07T13:08:51.00Z,46.4039052,17.7272087,4300.472,58.89,-8.03,0.44,14.782,21.624,3.25,3,4
2014-08-07T13:08:51.20Z,46.4040112,17.7271887,4300.407,59.04,-8.00,0.48,14.701,21.493,3.20,3,4
2014-08-07T13:08:51.40Z,46.4041163,17.7271700,4300.443,59.11,-7.76,0.50,14.629,21.410,3.16,3,4
2014-08-07T13:08:51.60Z,46.4042217,17.7271519,4300.569,59.19,-7.44,0.40,14.558,21.331,3.13,3,4
2014-08-07T13:08:51.80Z,46.4043282,17.7271337,4300.479,59.30,-7.31,0.42,14.479,21.255,3.11,3,4
2014-08-07T13:08:52.00Z,46.4044325,17.7271173,4300.693,59.12,-6.95,0.36,14.405,21.183,3.09,3,4
2014-08-07T13:08:52.20Z,46.4045377,17.7271020,4300.872,59.18,-6.47,0.27,14.335,21.148,3.07,3,4
2014-08-07T13:08:52.40Z,46.4046440,17.7270861,4300.766,59.19,-6.42,0.31,14.273,21.120,3.06,3,4
2014-08-07T13:08:52.60Z,46.4047492,17.7270715,4301.067,59.30,-6.14,0.14,14.216,21.095,3.05,3,4
2014-08-07T13:08:52.80Z,46.4048547,17.7270583,4301.241,59.33,-5.72,0.06,14.153,21.091,3.02,3,4
2014-08-07T13:08:53.00Z,46.4049619,17.7270458,4301.000,59.37,-5.21,0.19,14.077,21.087,2.98,3,4
2014-08-07T13:08:53.20Z,46.4050687,17.7270341,4301.042,59.45,-4.91,0.14,14.007,21.084,2.97,3,4
2014-08-07T13:08:53.40Z,46.4051761,17.7270219,4300.977,59.49,-4.78,0.15,13.967,21.087,3.00,3,4
2014-08-07T13:08:53.60Z,46.4052842,17.7270105,4300.768,59.58,-4.54,0.19,13.932,21.091,3.01,3,4
2014-08-07T13:08:53.80Z,46.4053911,17.7270008,4300.744,59.55,-4.13,0.21,13.907,21.077,3.04,3,4
2014-08-07T13:08:54.00Z,46.4054977,17.7269917,4300.929,59.57,-3.83,0.08,13.895,21.066,3.07,3,4
2014-08-07T13:08:54.20Z,46.4056048,17.7269821,4301.086,59.55,-3.73,-0.04,13.807,20.738,3.13,3,4
2014-08-07T13:08:54.40Z,46.4057112,17.7269729,4301.345,59.49,-3.63,-0.14,13.729,20.439,3.16,3,4
2014-08-07T13:08:54.60Z,46.4058171,17.7269642,4301.643,59.37,-3.49,-0.23,13.645,20.160,3.14,3,4
2014-08-07T13:08:54.80Z,46.4059229,17.7269561,4301.812,59.25,-3.39,-0.28,13.558,19.894,3.12,3,4
2014-08-07T13:08:55.00Z,46.4060297,17.7269477,4301.913,59.23,-3.32,-0.30,13.416,19.627,2.98,3,4
2014-08-07T13:08:55.20Z,46.4061358,17.7269391,4302.428,59.47,-3.40,-0.51,13.338,19.389,3.04,3,4
2014-08-07T13:08:55.40Z,46.4062416,17.7269307,4302.730,59.49,-3.42,-0.45,13.378,19.416,3.14,3,4
2014-08-07T13:08:55.60Z,46.4063463,17.7269208,4302.819,59.00,-3.79,-0.26,13.436,19.469,3.21,3,4
2014-08-07T13:08:55.80Z,46.4064529,17.7269101,4303.215,59.11,-3.92,-0.57,13.542,19.532,3.41,3,4
2014-08-07T13:08:56.00Z,46.4065581,17.7269011,4303.698,59.09,-3.73,-0.75,13.667,19.616,3.52,3,4
2014-08-07T13:08:56.20Z,46.4066631,17.7268933,4304.271,59.12,-3.45,-0.92,13.807,19.718,3.60,3,4
2014-08-07T13:08:56.40Z,46.4067689,17.7268854,4304.645,59.11,-3.26,-1.01,13.954,19.836,3.63,3,4
2014-08-07T13:08:56.60Z,46.4068697,17.7268776,4305.441,58.42,-3.48,-1.18,14.094,19.953,3.62,3,4
2014-08-07T13:08:56.80Z,46.4069681,17.7268679,4306.753,57.87,-4.06,-1.48,14.235,20.075,3.62,3,4
2014-08-07T13:08:57.00Z,46.4070716,17.7268582,4307.848,58.18,-3.90,-1.90,14.378,20.209,3.62,3,4
2014-08-07T13:08:57.20Z,46.4071725,17.7268497,4308.964,57.92,-3.77,-2.20,14.518,20.347,3.60,3,4
2014-08-07T13:08:57.40Z,46.4072778,17.7268382,4308.866,57.86,-3.99,-1.88,14.658,20.494,3.61,3,4
2014-08-07T13:08:57.60Z,46.4073852,17.7268280,4308.764,58.26,-3.76,-1.68,14.806,20.672,3.62,3,4
2014-08-07T13:08:57.80Z,46.4074903,17.7268182,4309.325,58.38,-3.72,-1.85,14.952,20.853,3.62,3,4
2014-08-07T13:08:58.00Z,46.4075929,17.7268111,4309.793,58.08,-3.35,-1.90,15.096,21.035,3.61,3,4
2014-08-07T13:08:58.20Z,46.4076941,17.7268008,4310.535,57.51,-3.80,-2.12,15.247,21.220,3.63,3,4
2014-08-07T13:08:58.40Z,46.4077910,17.7267899,4311.445,56.67,-4.33,-2.25,15.397,21.416,3.64,3,4
2014-08-07T13:08:58.60Z,46.4078903,17.7267788,4312.265,56.43,-4.42,-2.42,15.545,21.612,3.64,3,4
2014-08-07T13:08:58.80Z,46.4079924,17.7267605,4312.776,56.40,-5.64,-2.47,15.693,21.810,3.66,3,4
2014-08-07T13:08:59.00Z,46.4080935,17.7267461,4313.551,56.67,-5.65,-2.54,15.839,22.007,3.66,3,4
2014-08-07T13:08:59.20Z,46.4081994,17.7267311,4313.791,57.31,-5.52,-2.48,15.966,22.187,3.63,3,4
2014-08-07T13:08:59.40Z,46.4083039,17.7267117,4313.782,57.19,-6.33,-2.30,16.094,22.365,3.64,3,4
2014-08-07T13:08:59.60Z,46.4084055,17.7266979,4314.067,57.30,-5.90,-2.08,16.171,22.523,3.58,3,4
2014-08-07T13:08:59.80Z,46.4085103,17.7266807,4313.880,57.32,-6.08,-1.84,16.245,22.674,3.55,3,4
2014-08-07T13:09:00.00Z,46.4086110,17.7266638,4313.742,56.82,-6.38,-1.47,16.310,22.805,3.54,3,4
2014-08-07T13:09:00.20Z,46.4087157,17.7266459,4313.859,57.27,-6.40,-1.46,16.377,22.933,3.53,3,4
2014-08-07T13:09:00.40Z,46.4088175,17.7266313,4314.214,57.25,-6.08,-1.45,16.479,23.063,3.58,3,4
2014-08-07T13:09:00.60Z,46.4089179,17.7266137,4314.335,56.66,-6.52,-1.32,16.578,23.191,3.62,3,4
2014-08-07T13:09:00.80Z,46.4090229,17.7265950,4313.727,56.72,-6.62,-0.99,16.672,23.310,3.64,3,4
2014-08-07T13:09:01.00Z,46.4091258,17.7265752,4313.559,56.56,-7.03,-0.88,16.764,23.427,3.66,3,4
2014-08-07T13:09:01.20Z,46.4092274,17.7265577,4313.734,56.60,-6.88,-0.87,16.847,23.535,3.66,3,4
2014-08-07T13:09:01.40Z,46.4093261,17.7265424,4313.798,56.06,-6.46,-0.76,16.918,23.633,3.65,3,4
2014-08-07T13:09:01.60Z,46.4094316,17.7265225,4313.735,56.76,-6.67,-0.80,16.943,23.668,3.64,3,4
2014-08-07T13:09:01.80Z,46.4095337,17.7265036,4313.312,56.51,-6.87,-0.49,16.963,23.703,3.64,3,4
2014-08-07T13:09:02.00Z,46.4096375,17.7264859,4312.745,56.58,-6.62,-0.26,17.024,23.793,3.63,3,4
2014-08-07T13:09:02.20Z,46.4097391,17.7264678,4313.053,56.78,-6.75,-0.38,17.083,23.885,3.61,3,4
2014-08-07T13:09:02.40Z,46.4098402,17.7264498,4313.410,56.85,-6.84,-0.52,17.134,23.978,3.59,3,4
2014-08-07T13:09:02.60Z,46.4099359,17.7264313,4314.909,56.48,-7.33,-1.07,17.183,24.069,3.56,3,4
2014-08-07T13:09:02.80Z,46.4100329,17.7264131,4315.732,55.91,-7.33,-1.40,17.235,24.174,3.55,3,4
2014-08-07T13:09:03.00Z,46.4101323,17.7263973,4315.609,55.80,-6.74,-1.10,17.285,24.265,3.55,3,4
2014-08-07T13:09:03.20Z,46.4102316,17.7263806,4315.225,55.41,-6.58,-0.76,17.325,24.331,3.55,3,4
2014-08-07T13:09:03.40Z,46.4103369,17.7263616,4314.542,55.86,-6.46,-0.63,17.327,24.350,3.54,3,4
2014-08-07T13:09:03.60Z,46.4104396,17.7263409,4313.963,55.83,-6.95,-0.38,17.320,24.358,3.55,3,4
2014-08-07T13:09:03.80Z,46.4105418,17.7263206,4313.820,55.93,-7.20,-0.41,17.313,24.365,3.54,3,4
2014-08-07T13:09:04.00Z,46.4106451,17.7263021,4313.180,55.93,-6.89,-0.19,17.309,24.363,3.54,3,4
2014-08-07T13:09:04.20Z,46.4107452,17.7262839,4312.957,55.68,-7.00,-0.05,17.305,24.361,3.54,3,4
2014-08-07T13:09:04.40Z,46.4108446,17.7262665,4312.954,55.52,-6.98,-0.01,17.307,24.378,3.54,3,4
2014-08-07T13:09:04.60Z,46.4109424,17.7262497,4313.111,55.20,-6.97,0.00,17.296,24.374,3.53,3,4
2014-08-07T13:09:04.80Z,46.4110445,17.7262319,4312.442,55.35,-6.92,0.30,17.292,24.378,3.53,3,4
2014-08-07T13:09:05.00Z,46.4111437,17.7262145,4312.308,55.20,-6.95,0.35,17.295,24.410,3.53,3,4
2014-08-07T13:09:05.20Z,46.4112443,17.7261952,4312.452,55.60,-7.28,0.25,17.296,24.440,3.53,3,4
2014-08-07T13:09:05.40Z,46.4113504,17.7261748,4311.162,56.11,-7.33,0.76,17.335,24.533,3.54,3,4
2014-08-07T13:09:05.60Z,46.4114569,17.7261539,4309.761,56.40,-7.47,1.23,17.371,24.609,3.54,3,4
2014-08-07T13:09:05.80Z,46.4115631,17.7261326,4309.003,56.77,-7.60,1.23,17.407,24.695,3.55,3,4
2014-08-07T13:09:06.00Z,46.4116709,17.7261093,4308.370,57.47,-8.03,1.22,17.441,24.776,3.55,3,4
2014-08-07T13:09:06.20Z,46.4117793,17.7260866,4307.235,57.93,-8.20,1.57,17.480,24.838,3.58,3,4
2014-08-07T13:09:06.40Z,46.4118811,17.7260683,4306.325,57.07,-7.74,1.81,17.518,24.898,3.60,3,4
2014-08-07T13:09:06.60Z,46.4119825,17.7260516,4305.619,56.67,-7.20,1.94,17.552,24.935,3.61,3,4
2014-08-07T13:09:06.80Z,46.4120874,17.7260335,4304.464,56.69,-7.03,2.20,17.544,24.921,3.62,3,4
2014-08-07T13:09:07.00Z,46.4121880,17.7260160,4304.481,56.90,-7.15,2.12,17.538,24.909,3.61,3,4
2014-08-07T13:09:07.20Z,46.4122906,17.7259975,4304.392,57.20,-7.21,1.93,17.552,24.929,3.59,3,4
2014-08-07T13:09:07.40Z,46.4123939,17.7259753,4304.110,57.32,-7.97,1.83,17.452,24.891,3.52,3,4
2014-08-07T13:09:07.60Z,46.4124997,17.7259541,4303.450,57.71,-8.03,1.91,17.431,24.868,3.55,3,4
2014-08-07T13:09:07.80Z,46.4126112,17.7259303,4301.699,58.35,-8.21,2.43,17.402,24.844,3.56,3,4
2014-08-07T13:09:08.00Z,46.4127223,17.7259082,4299.753,58.60,-7.98,2.96,17.362,24.809,3.56,3,4
2014-08-07T13:09:08.20Z,46.4128289,17.7258867,4298.527,58.64,-7.90,3.17,17.238,24.762,3.49,3,4
2014-08-07T13:09:08.40Z,46.4129341,17.7258670,4298.292,58.82,-7.59,2.81,17.232,24.781,3.50,3,4
2014-08-07T13:09:08.60Z,46.4130378,17.7258474,4297.536,58.20,-7.55,2.92,17.157,24.787,3.39,3,4
2014-08-07T13:09:08.80Z,46.4131448,17.7258266,4296.622,58.20,-7.47,2.96,17.086,24.788,3.36,3,4
2014-08-07T13:09:09.00Z,46.4132548,17.7258049,4295.173,58.65,-7.51,3.31,17.020,24.793,3.35,3,4
2014-08-07T13:09:09.20Z,46.4133639,17.7257811,4293.666,58.54,-7.96,3.69,16.970,24.819,3.37,3,4
2014-08-07T13:09:09.40Z,46.4134725,17.7257576,4292.898,58.75,-8.12,3.50,16.891,24.789,3.38,3,4
2014-08-07T13:09:09.60Z,46.4135816,17.7257339,4292.003,59.28,-8.45,3.48,16.863,24.758,3.48,3,4
2014-08-07T13:09:09.80Z,46.4136900,17.7257114,4290.740,59.16,-8.33,3.62,16.853,24.738,3.53,3,4
2014-08-07T13:09:10.00Z,46.4137941,17.7256910,4290.091,58.78,-8.05,3.62,16.851,24.739,3.56,3,4
2014-08-07T13:09:10.20Z,46.4139015,17.7256697,4289.402,59.15,-7.89,3.51,16.867,24.776,3.55,3,4
2014-08-07T13:09:10.40Z,46.4140076,17.7256473,4288.463,58.93,-8.15,3.60,16.883,24.808,3.55,3,4
2014-08-07T13:09:10.60Z,46.4141094,17.7256241,4288.127,58.44,-8.72,3.59,16.874,24.800,3.56,3,4
2014-08-07T13:09:10.80Z,46.4142079,17.7256017,4288.604,57.86,-9.02,3.14,16.867,24.794,3.56,3,4
2014-08-07T13:09:11.00Z,46.4143127,17.7255770,4289.008,58.48,-9.17,2.52,16.897,24.828,3.56,3,4
2014-08-07T13:09:11.20Z,46.4144188,17.7255540,4288.496,58.51,-8.87,2.40,16.925,24.858,3.56,3,4
2014-08-07T13:09:11.40Z,46.4145284,17.7255307,4287.677,59.13,-8.70,2.48,16.910,24.838,3.56,3,4
2014-08-07T13:09:14.00Z,46.4158993,17.7252491,4281.006,58.33,-7.84,2.46,24.534,30.932,5.07,3,4
2014-08-07T13:09:17.60Z,46.4177987,17.7248446,4276.196,58.47,-9.27,1.21,39.220,43.105,5.83,3,4
2014-08-07T13:09:17.80Z,46.4179146,17.7248124,4280.954,59.12,-10.03,0.08,35.778,40.898,4.65,3,4
2014-08-07T13:09:18.00Z,46.4180189,17.7247788,4282.105,58.99,-9.97,-0.36,33.633,39.103,4.13,3,4
2014-08-07T13:09:18.20Z,46.4181220,17.7247532,4283.255,58.78,-9.88,-0.66,32.180,37.844,3.86,3,4
2014-08-07T13:09:18.40Z,46.4182334,17.7247194,4282.733,58.88,-9.82,-0.65,30.856,36.766,3.72,3,4
2014-08-07T13:09:18.60Z,46.4183331,17.7246900,4283.136,57.96,-10.17,-0.65,29.589,35.791,3.61,3,4
2014-08-07T13:09:18.80Z,46.4184487,17.7246601,4281.621,58.33,-10.00,-0.35,28.479,35.057,3.54,3,4
2014-08-07T13:09:19.00Z,46.4185530,17.7246330,4282.897,58.00,-9.98,-0.68,27.102,34.418,3.39,3,4
2014-08-07T13:09:19.20Z,46.4186565,17.7246081,4283.963,57.72,-10.12,-0.90,26.038,33.869,3.32,3,4
2014-08-07T13:09:19.40Z,46.4187597,17.7245809,4285.026,57.51,-10.59,-1.13,25.172,33.379,3.29,3,4
2014-08-07T13:09:19.60Z,46.4188637,17.7245558,4285.923,57.74,-10.38,-1.31,24.439,32.930,3.27,3,4
2014-08-07T13:09:19.80Z,46.4189681,17.7245281,4286.534,57.71,-10.25,-1.40,23.820,32.570,3.25,3,4
2014-08-07T13:09:20.00Z,46.4190735,17.7245005,4286.451,57.59,-10.17,-1.22,23.311,32.242,3.26,3,4
2014-08-07T13:09:20.20Z,46.4191739,17.7244735,4287.768,57.36,-10.06,-1.62,22.892,31.938,3.26,3,4
2014-08-07T13:09:20.40Z,46.4192746,17.7244426,4288.491,56.81,-10.75,-1.78,22.543,31.696,3.28,3,4
2014-08-07T13:09:20.60Z,46.4193761,17.7244145,4288.791,56.69,-10.22,-1.65,22.230,31.473,3.29,3,4
2014-08-07T13:09:20.80Z,46.4194798,17.7243872,4288.876,56.76,-9.60,-1.59,21.978,31.263,3.31,3,4
2014-08-07T13:09:21.00Z,46.4195816,17.7243575,4289.341,56.45,-10.31,-1.77,21.718,31.022,3.31,3,4
2014-08-07T13:09:21.20Z,46.4196852,17.7243266,4289.160,56.46,-10.77,-1.61,21.374,30.306,3.33,3,4
2014-08-07T13:09:21.40Z,46.4197845,17.7243015,4290.064,56.37,-10.09,-1.84,20.996,30.094,3.25,3,4
2014-08-07T13:09:21.60Z,46.4198884,17.7242749,4290.114,56.50,-9.88,-1.78,20.775,29.865,3.29,3,4
2014-08-07T13:09:21.80Z,46.4199862,17.7242498,4291.632,56.30,-9.86,-2.35,20.562,29.647,3.31,3,4
2014-08-07T13:09:22.00Z,46.4200886,17.7242217,4292.252,56.22,-10.47,-2.49,20.203,29.344,3.26,3,4
2014-08-07T13:09:22.20Z,46.4201858,17.7241971,4293.560,55.84,-10.32,-2.71,20.018,29.081,3.29,3,4
2014-08-07T13:09:22.40Z,46.4202853,17.7241699,4294.666,55.93,-10.45,-2.95,19.884,28.835,3.32,3,4
2014-08-07T13:09:22.60Z,46.4203847,17.7241437,4295.518,55.67,-10.33,-3.07,19.693,28.488,3.33,3,4
2014-08-07T13:09:22.80Z,46.4204825,17.7241194,4296.765,55.57,-10.05,-3.33,19.333,27.521,3.33,3,4
2014-08-07T13:09:23.00Z,46.4205812,17.7240946,4297.728,55.36,-10.05,-3.44,19.185,27.251,3.34,3,4
2014-08-07T13:09:23.20Z,46.4206794,17.7240668,4298.353,54.75,-10.61,-3.48,18.983,26.907,3.38,3,4
2014-08-07T13:09:23.40Z,46.4207797,17.7240361,4298.344,54.25,-11.27,-3.25,18.796,26.592,3.40,3,4
2014-08-07T13:09:23.60Z,46.4208813,17.7240021,4298.400,54.41,-12.18,-3.00,18.585,26.347,3.37,3,4
